Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Tu,5/30/95,523.58,223.9M,256.249M,2.531,15.8347,2.6311
Mo,5/29/95,,,,,15.8354,2.6316
,,,,,,,
Fr,5/26/95,523.65,213.271M,255.757M,2.53,15.8354,2.6316
Th,5/25/95,528.59,261.701M,258.031M,2.5049,15.9844,2.6564
We,5/24/95,528.61,305.319M,262.429M,2.5016,15.9764,2.6566
Tu,5/23/95,528.59,261.999M,261.286M,2.5011,15.943,2.6564
Mo,5/22/95,523.65,210.394M,258.189M,2.5246,15.7939,2.6334
,,,,,,,
Fr,5/19/95,519.19,275.428M,259.321M,2.5461,15.6594,2.611
Th,5/18/95,519.58,269.542M,256.746M,2.5376,15.6698,2.6132
We,5/17/95,527.07,249.768M,255.642M,2.5008,15.8982,2.6506
Tu,5/16/95,528.19,265.911M,254.852M,2.4954,15.9207,2.6571
Mo,5/15/95,527.74,236.639M,254.237M,2.4974,15.9088,2.6601
,,,,,,,
Fr,5/12/95,525.55,283.029M,254.745M,2.5072,15.848,2.6497
Th,5/11/95,524.37,262.233M,257.459M,2.5127,15.8173,2.6438
We,5/10/95,524.36,273.234M,259.709M,2.5126,15.7912,2.6457
Tu,5/9/95,523.56,251.369M,263.002M,2.5155,15.7649,2.6442
Mo,5/8/95,523.96,216.517M,263.573M,2.5111,15.7556,2.6429
,,,,,,,
Fr,5/5/95,520.12,247.38M,266.803M,2.5276,15.6419,2.6238
Th,5/4/95,520.54,327.68M,264.85M,2.525,15.6458,2.6261
We,5/3/95,520.48,288.169M,258.963M,2.5219,15.6345,2.6267
Tu,5/2/95,514.86,215.547M,254.9M,2.549,15.4666,2.5991
Mo,5/1/95,514.26,227.362M,253.029M,2.5502,15.457,2.5983
,,,,,,,
Fr,4/28/95,514.71,236.815M,253.551M,2.546,15.4763,2.5973
Th,4/27/95,513.55,252.981M,253.082M,2.5522,15.4284,2.5932
We,4/26/95,512.66,237.907M,252.171M,2.5566,16.5479,2.6956
Tu,4/25/95,512.1,256.686M,252.65M,2.5571,16.5387,2.6918
Mo,4/24/95,512.89,244.26M,248.825M,2.5525,16.5659,2.7023
,,,,,,,
Fr,4/21/95,508.49,323.738M,249.778M,2.5707,16.4267,2.6793
Th,4/20/95,505.29,295.994M,246.59M,2.587,16.3267,2.6596
We,4/19/95,504.92,322.619M,247.202M,2.5889,16.3238,2.6691
Tu,4/18/95,505.37,259.939M,240.453M,2.5864,16.3483,2.6755
Mo,4/17/95,506.13,264.962M,236.264M,2.5815,16.3149,2.7068
,,,,,,,
Fr,4/14/95,,,,,16.423,2.7363
Th,4/13/95,509.23,218.082M,235.255M,2.5688,16.4232,2.7363
We,4/12/95,507.17,239.386M,235.905M,2.5792,16.7458,2.7742
Tu,4/11/95,505.53,227.226M,234.361M,2.5885,16.6934,2.767
Mo,4/10/95,507.01,187.481M,235.549M,2.581,16.7463,2.7804
,,,,,,,
Fr,4/7/95,506.42,235.18M,235.515M,2.5836,16.7404,2.8005
Th,4/6/95,506.08,229.789M,240.448M,2.5846,16.8236,2.8306
We,4/5/95,505.57,239.308M,240.506M,2.5873,16.7956,2.8238
Tu,4/4/95,505.24,245.096M,239.292M,2.5889,16.7784,2.6702
Mo,4/3/95,501.85,199.319M,238.973M,2.6053,16.6858,2.6522
,,,,,,,
Fr,3/31/95,500.71,258.553M,238.333M,2.6114,16.6124,2.6462
Th,3/30/95,502.22,275.909M,237.548M,2.6101,16.6735,2.6542
We,3/29/95,503.12,305.181M,233.038M,2.6063,16.7414,2.659
Tu,3/28/95,503.9,221.386M,228.583M,2.6023,16.7033,2.6631
Mo,3/27/95,503.2,197.108M,230.418M,2.6058,16.7535,2.6594
,,,,,,,
Fr,3/24/95,500.97,249.82M,230.456M,2.6163,16.5761,2.6476
Th,3/23/95,495.95,227.833M,227.818M,2.6427,16.41,2.6211
We,3/22/95,495.67,216.229M,227.569M,2.6442,16.4216,2.6196
Tu,3/21/95,495.07,245.048M,230.478M,2.6474,16.4289,2.6164
Mo,3/20/95,496.15,186.974M,227.828M,2.6414,16.4644,2.6221
,,,,,,,
Fr,3/17/95,495.52,309.165M,227.323M,2.6448,16.4959,2.6188
Th,3/16/95,495.41,230.661M,220.429M,2.6454,16.4906,2.6182
We,3/15/95,491.88,221.102M,223.457M,2.6637,16.3745,2.5996
Tu,3/14/95,492.89,240.303M,223.976M,2.6575,16.4148,2.6049
Mo,3/13/95,490.05,189.723M,221.785M,2.6726,16.2799,2.5899
,,,,,,,
Fr,3/10/95,489.57,246.773M,222.492M,2.6748,16.5142,2.5873
Th,3/9/95,483.16,208.267M,217.852M,2.7102,16.298,2.5535
We,3/8/95,483.14,238.359M,218.004M,2.7025,17.2178,2.5463
Tu,3/7/95,482.12,248.9M,213.257M,2.7082,17.1814,2.5409
Mo,3/6/95,485.63,197.685M,206.203M,2.6884,17.3065,2.5594
,,,,,,,
Fr,3/3/95,485.42,210.253M,204.026M,2.6883,17.299,2.5583
Th,3/2/95,485.13,224.093M,202.418M,2.6891,17.2887,2.5568
We,3/1/95,485.65,259.865M,199.974M,2.6885,17.3072,2.5595
Tu,2/28/95,487.39,205.296M,195.202M,2.6757,17.3709,2.5687
Mo,2/27/95,483.81,179.405M,194.228M,2.6898,17.2433,2.5498
,,,,,,,
Fr,2/24/95,488.11,205.753M,199.687M,2.6659,17.3966,2.5725
Th,2/23/95,486.91,276.08M,198.018M,2.6724,17.3562,2.5662
We,2/22/95,485.07,228.893M,195.12M,2.6814,17.2906,2.5565
Tu,2/21/95,482.74,207.432M,194.537M,2.6936,17.2078,2.5442
Mo,2/20/95,,,,,17.1804,2.5401
,,,,,,,
Fr,2/17/95,481.97,200.331M,193.054M,2.6977,17.1804,2.5401
Th,2/16/95,485.22,177.172M,194.246M,2.6796,17.2964,2.5585
We,2/15/95,484.54,210.539M,194.694M,2.6833,17.2524,2.5534
Tu,2/14/95,482.55,167.164M,194.906M,2.6932,17.1815,2.543
Mo,2/13/95,481.65,143.089M,196.054M,2.6979,17.1495,2.5382
,,,,,,,
Fr,2/10/95,481.46,165.019M,199.155M,2.6981,17.1427,2.5372
Th,2/9/95,480.19,186.143M,203.247M,2.705,17.0976,2.5305
We,2/8/95,481.19,187.435M,202.379M,2.6981,17.1291,2.5358
Tu,2/7/95,480.81,188.286M,202.571M,2.6993,17.0959,2.5338
Mo,2/6/95,481.14,190.681M,203.344M,2.6972,17.1069,2.5355
,,,,,,,
Fr,2/3/95,478.64,261.284M,203.331M,2.7095,17.0258,2.5247
Th,2/2/95,472.78,180.723M,199.05M,2.7428,16.8182,2.4938
We,2/1/95,470.4,232.61M,198.451M,2.7557,16.7335,2.4812
Tu,1/31/95,470.42,220.148M,195.738M,2.7567,16.7342,2.4813
Mo,1/30/95,468.51,185.191M,194.439M,2.779,16.6663,2.4712
,,,,,,,
Fr,1/27/95,470.39,218.212M,193.251M,2.7662,16.7331,2.4812
Th,1/26/95,468.32,183.891M,191.342M,2.7784,16.6595,2.4702
We,1/25/95,467.44,213.712M,190.286M,2.7838,16.6282,2.4656
Tu,1/24/95,465.86,184.386M,187.845M,2.7881,16.5717,2.4573
Mo,1/23/95,465.81,189.599M,185.207M,2.7864,16.5306,2.457
,,,,,,,
Fr,1/20/95,464.78,226.409M,182.067M,2.7926,16.4941,2.4516
Th,1/19/95,466.95,173.122M,176.806M,2.7796,16.5782,2.4639
We,1/18/95,469.72,190.316M,174.955M,2.763,16.7637,2.4782
Tu,1/17/95,470.05,199.872M,170.688M,2.761,16.7676,2.4799
Mo,1/16/95,469.38,190.487M,165.285M,2.765,16.7456,2.4764
,,,,,,,
Fr,1/13/95,465.97,197.066M,166.912M,2.7852,16.624,2.4584
Th,1/12/95,461.64,171.75M,169.479M,2.8091,16.4697,2.4355
We,1/11/95,461.66,191.915M,172.57M,2.809,16.4704,2.4357
Tu,1/10/95,461.68,200.655M,172.034M,2.8089,16.4711,2.4358
Mo,1/9/95,460.83,167.375M,184.536M,2.814,16.4408,2.4313
,,,,,,,
Fr,1/6/95,460.68,189.574M,188.905M,2.8138,16.4354,2.4305
Th,1/5/95,460.34,168.049M,193.122M,2.8159,16.423,2.4286
We,1/4/95,460.71,177.098M,195.821M,2.814,16.4265,2.4308
Tu,1/3/95,459.11,144.822M,197.686M,2.824,16.3744,2.4227
Mo,1/2/95,,,,,16.3799,2.424
,,,,,,,
Fr,12/30/94,459.27,142.492M,203.848M,2.8236,16.3799,2.424
Th,12/29/94,461.16,147.497M,209.759M,2.81,16.447,2.434
We,12/28/94,460.86,145.362M,213.21M,2.8131,16.4363,2.4324
Tu,12/27/94,462.47,126.308M,216.705M,2.8033,16.4937,2.4409
Mo,12/26/94,,,,,16.413,2.4296
,,,,,,,
Fr,12/23/94,459.83,118.824M,219.98M,2.8191,16.413,2.4296
Th,12/22/94,459.67,214.898M,224.943M,2.8162,16.4075,2.4287
We,12/21/94,459.61,235.568M,225.172M,2.8165,16.4079,2.4277
Tu,12/20/94,457.1,218.116M,224.755M,2.8317,16.3183,2.4144
Mo,12/19/94,457.91,183.876M,224.705M,2.8272,16.3472,2.4187
,,,,,,,
Fr,12/16/94,458.8,388.179M,224.938M,2.8193,16.379,2.4234
Th,12/15/94,455.34,232.906M,204.455M,2.8407,16.2549,2.4051
We,12/14/94,454.97,252.841M,188.961M,2.8423,16.2417,2.4032
Tu,12/13/94,450.15,208.531M,193.804M,2.8726,16.0697,2.3777
Mo,12/12/94,449.47,205.066M,198.267M,2.8768,16.0454,2.3741
,,,,,,,
Fr,12/9/94,446.96,237.264M,198.375M,2.8916,15.9558,2.361
Th,12/8/94,445.45,231.15M,200.189M,2.8926,15.9017,2.353
We,12/7/94,451.23,199.26M,201.149M,2.8552,16.1081,2.3835
Tu,12/6/94,453.11,197.793M,200.52M,2.8433,16.1752,2.3934
Mo,12/5/94,453.32,175.433M,203.092M,2.8439,16.1976,2.3951
,,,,,,,
Fr,12/2/94,453.3,193.272M,203.342M,2.843,16.1969,2.395
Th,12/1/94,448.92,218.325M,201.55M,2.8694,16.0395,2.3719
We,11/30/94,453.69,229.314M,199.919M,2.8388,16.2111,2.3974
Tu,11/29/94,455.17,217.372M,201.045M,2.8275,16.2609,2.4065
Mo,11/28/94,454.16,187.365M,200.282M,2.8328,16.2369,2.4014
,,,,,,,
Fr,11/25/94,452.29,80.93M,199.872M,2.8425,16.1659,2.3918
Th,11/24/94,,500k,207.574M,,16.0815,2.3794
We,11/23/94,449.93,325.491M,221.103M,2.8558,16.0815,2.3794
Tu,11/22/94,450.09,275.477M,215.942M,2.854,16.0873,2.3802
Mo,11/21/94,458.3,206.686M,213.009M,2.8028,16.3778,2.4185
,,,,,,,
Fr,11/18/94,461.47,264.469M,214.298M,2.7834,16.4872,2.4362
Th,11/17/94,463.56,245.553M,215.451M,2.771,16.5618,2.4472
We,11/16/94,465.6,189.826M,214.871M,2.7585,16.6038,2.4578
Tu,11/15/94,465.03,236.367M,217.416M,2.7636,16.5783,2.4551
Mo,11/14/94,466.04,179.183M,216.603M,2.7574,16.5846,2.4666
,,,,,,,
Fr,11/11/94,462.35,166.39M,218.26M,2.7783,16.3796,2.4481
Th,11/10/94,464.37,193.858M,222.171M,2.7662,16.4505,2.4589
We,11/9/94,465.4,246.208M,224.652M,2.76,16.4877,2.4607
Tu,11/8/94,465.65,205.928M,223.953M,2.7575,16.4961,2.4623
Mo,11/7/94,463.07,181.21M,222.87M,2.7714,16.3876,2.4452
,,,,,,,
Fr,11/4/94,462.28,196.469M,222.545M,2.775,16.3374,2.4382
Th,11/3/94,467.91,203.428M,221.066M,2.7406,16.5345,2.4679
We,11/2/94,466.5,248.071M,223.7M,2.7484,16.4716,2.4638
Tu,11/1/94,468.42,231.483M,220.4M,2.7369,18.1107,2.5325
Mo,10/31/94,472.35,226.032M,223.33M,2.7123,18.2627,2.5537
,,,,,,,
Fr,10/28/94,473.77,281.755M,218.562M,2.7016,18.3176,2.5614
Th,10/27/94,465.85,236.852M,213.866M,2.7475,18.0125,2.5186
We,10/26/94,462.62,228.013M,211.239M,2.7667,17.8777,2.5018
Tu,10/25/94,461.53,224.171M,214.378M,2.7715,17.8355,2.4959
Mo,10/24/94,460.83,204.026M,215.548M,2.7716,17.8089,2.496
,,,,,,,
Fr,10/21/94,464.89,225.057M,215.482M,2.7467,17.9658,2.518
Th,10/20/94,466.85,231.078M,215.176M,2.7352,18.0419,2.5286
We,10/19/94,470.28,235.719M,212.652M,2.7152,18.1745,2.5472
Tu,10/18/94,467.66,189.691M,212.363M,2.7308,17.9078,2.5308
Mo,10/17/94,468.96,176.33M,213.369M,2.723,17.9578,2.5374
,,,,,,,
Fr,10/14/94,469.1,174.291M,213.311M,2.7214,17.9582,2.5381
Th,10/13/94,467.77,242.935M,215.176M,2.7289,17.6719,2.5356
We,10/12/94,465.47,198.57M,213.614M,2.7424,17.585,2.5231
Tu,10/11/94,465.79,275.427M,218.275M,2.7405,17.592,2.5246
Mo,10/10/94,459.04,154.518M,215.104M,2.7806,17.3351,2.4892
,,,,,,,
Fr,10/7/94,455.1,211.317M,217.988M,2.8047,17.1847,2.4647
Th,10/6/94,452.36,197.448M,225.66M,2.8206,17.0807,2.4499
We,10/5/94,453.52,275.086M,225.589M,2.8143,17.1239,2.4561
Tu,10/4/94,454.59,241.723M,219.889M,2.8076,17.1648,2.4609
Mo,10/3/94,461.74,203.036M,217.196M,2.7633,17.4375,2.4828
,,,,,,,
Fr,9/30/94,462.69,220.473M,214.454M,2.7575,17.4733,2.4879
Th,9/29/94,462.24,193.223M,213.588M,2.759,17.4557,2.4855
We,9/28/94,464.84,231.376M,213.834M,2.7445,17.5539,2.4995
Tu,9/27/94,462.05,204.775M,211.15M,2.761,17.4489,2.4839
Mo,9/26/94,460.82,175.459M,206.67M,2.7682,17.4025,2.4772
,,,,,,,
Fr,9/23/94,459.67,202.27M,195.075M,2.7716,17.359,2.4711
Th,9/22/94,461.27,219.51M,191.914M,2.762,17.419,2.4766
We,9/21/94,461.46,268.476M,190.851M,2.7722,17.4262,2.4776
Tu,9/20/94,463.36,227.868M,189.993M,2.7607,17.498,2.4878
Mo,9/19/94,470.85,197.78M,188.114M,2.7163,17.7808,2.528
,,,,,,,
Fr,9/16/94,471.19,326.391M,188.247M,2.7119,17.7936,2.5298
Th,9/15/94,474.81,196.388M,181.927M,2.6912,17.9305,2.5493
We,9/14/94,468.8,189.58M,182.683M,2.7253,17.7035,2.517
Tu,9/13/94,467.51,201.333M,183.952M,2.7328,17.6548,2.5101
Mo,9/12/94,466.21,161.901M,184.534M,2.7402,17.6156,2.5029
,,,,,,,
Fr,9/9/94,468.18,207.494M,184.905M,2.7273,17.6901,2.5135
Th,9/8/94,473.14,196.903M,185.722M,2.6913,17.8773,2.5401
We,9/7/94,470.96,191.126M,187.34M,2.7035,17.7962,2.5286
Tu,9/6/94,471.86,137.566M,190.254M,2.6984,17.8692,2.5353
Mo,9/5/94,,1.533M,196.522M,,17.833,2.5278
,,,,,,,
Fr,9/2/94,470.99,154.86M,207.101M,2.7043,17.833,2.5278
Th,9/1/94,473.17,203.559M,208.309M,2.6909,17.9156,2.5395
We,8/31/94,475.49,255.618M,208.534M,2.6772,18.006,2.5521
Tu,8/30/94,476.07,199.678M,204.575M,2.6738,17.9943,2.5562
Mo,8/29/94,474.59,199.769M,202.486M,2.6815,17.9384,2.5482
,,,,,,,
Fr,8/26/94,473.8,231.596M,198.158M,2.6841,17.9037,2.5439
Th,8/25/94,468.08,207.725M,193.104M,2.7168,17.6787,2.513
We,8/24/94,469.03,208.624M,192.568M,2.7103,17.7161,2.5181
Tu,8/23/94,464.51,210.061M,191.339M,2.7364,17.5368,2.4945
Mo,8/22/94,462.32,167.464M,190.638M,2.7493,17.446,2.4835
,,,,,,,
Fr,8/19/94,463.68,219.743M,191.45M,2.7419,17.4975,2.4917
Th,8/18/94,463.17,221.174M,189.901M,2.7447,17.4781,2.489
We,8/17/94,465.17,234.834M,185.942M,2.734,17.4719,2.5013
Tu,8/16/94,465.01,231.599M,181.333M,2.7344,17.4635,2.5005
Mo,8/15/94,461.23,160.205M,176.611M,2.7567,17.3331,2.4847
,,,,,,,
Fr,8/12/94,461.94,172.986M,176.178M,2.7512,17.3499,2.4893
Th,8/11/94,458.88,206.937M,177.367M,2.7694,17.2341,2.4706
We,8/10/94,460.3,196.223M,176.722M,2.7607,17.2032,2.4792
Tu,8/9/94,457.93,168.345M,176.797M,2.7742,17.1158,2.4491
Mo,8/8/94,457.89,134.848M,178.242M,2.7733,17.1175,2.4489
,,,,,,,
Fr,8/5/94,457.09,155.787M,180.174M,2.7774,17.0795,2.4446
Th,8/4/94,458.4,199.696M,184.085M,2.7694,17.1331,2.4517
We,8/3/94,461.45,190.182M,186.938M,2.7505,19.9393,2.5107
Tu,8/2/94,460.56,199.548M,187.711M,2.7555,19.9009,2.5058
Mo,8/1/94,461.01,179.64M,186.459M,2.7502,19.9203,2.5083
,,,,,,,
Fr,7/29/94,458.26,196.515M,185.021M,2.7652,19.8015,2.4933
Th,7/28/94,454.23,161.79M,183.065M,2.7812,19.6344,2.4714
We,7/27/94,452.57,165.689M,184.026M,2.7914,19.5626,2.4624
Tu,7/26/94,453.36,160.772M,183.558M,2.7862,19.5968,2.4667
Mo,7/25/94,454.25,153.708M,181.5M,2.7802,19.6353,2.4715
,,,,,,,
Fr,7/22/94,453.11,190.825M,171.342M,2.7823,19.586,2.4653
Th,7/21/94,452.61,197.258M,168.175M,2.7854,19.5718,2.4626
We,7/20/94,451.6,197.354M,167.167M,2.7916,19.5281,2.4571
Tu,7/19/94,453.86,190.012M,166.542M,2.7777,19.6258,2.4694
Mo,7/18/94,455.22,163.825M,165.976M,2.7691,19.6846,2.4768
,,,,,,,
Fr,7/15/94,454.16,214.464M,166.721M,2.7746,19.6388,2.471
Th,7/14/94,453.41,242.494M,164.881M,2.7792,19.6069,2.4669
We,7/13/94,448.73,201.771M,161.333M,2.8076,19.4047,2.4416
Tu,7/12/94,447.95,180.763M,159.196M,2.8125,19.371,2.4373
Mo,7/11/94,448.06,158.075M,161.802M,2.8118,19.3758,2.4379
,,,,,,,
Fr,7/8/94,449.55,167.172M,161.85M,2.8012,19.4408,2.4466
Th,7/7/94,448.38,176.206M,170.588M,2.8085,19.392,2.4402
We,7/6/94,446.13,158.665M,169.811M,2.8227,19.2951,2.428
Tu,7/5/94,446.37,129.91M,171.514M,2.8346,19.3055,2.4293
Mo,7/4/94,,1.337M,176.256M,,19.2981,2.4284
,,,,,,,
Fr,7/1/94,446.2,143.323M,186.017M,2.8356,19.2981,2.4284
Th,6/30/94,444.27,182.142M,187.742M,2.8478,19.2201,2.418
We,6/29/94,447.63,187.968M,186.73M,2.8305,19.3661,2.4365
Tu,6/28/94,446.07,181.53M,186.15M,2.84,19.2986,2.428
Mo,6/27/94,447.31,174.995M,184.491M,2.8312,19.3522,2.4348
,,,,,,,
Fr,6/24/94,442.8,186.858M,185.273M,2.8619,19.1571,2.4102
Th,6/23/94,449.63,189.285M,185.787M,2.8177,19.4503,2.4474
We,6/22/94,453.09,169.712M,186.329M,2.796,19.6,2.4662
Tu,6/21/94,451.34,219.852M,188.736M,2.8068,19.5243,2.4567
Mo,6/20/94,455.48,158.796M,183.809M,2.7812,19.7034,2.4792
,,,,,,,
Fr,6/17/94,458.45,298.238M,182.523M,2.7632,19.8319,2.4954
Th,6/16/94,461.93,164.557M,175.009M,2.7424,19.9821,2.5143
We,6/15/94,460.61,184.21M,176.635M,2.7509,19.9244,2.5075
Tu,6/14/94,462.37,201.039M,178.26M,2.7572,20.0005,2.517
Mo,6/13/94,459.1,147.746M,176.961M,2.7762,19.8682,2.4968
,,,,,,,
Fr,6/10/94,458.67,169.201M,181.25M,2.8003,19.8496,2.4945
Th,6/9/94,457.86,166.957M,184.53M,2.8052,19.8189,2.4893
We,6/8/94,457.06,179.281M,189.129M,2.8045,19.7864,2.485
Tu,6/7/94,458.21,156.64M,192.773M,2.7974,19.8362,2.4913
Mo,6/6/94,458.88,186.716M,193.766M,2.7941,19.8888,2.4957
,,,,,,,
Fr,6/3/94,460.13,194.576M,196.149M,2.7855,19.943,2.5025
Th,6/2/94,457.65,197.421M,194.881M,2.8004,19.835,2.4895
We,6/1/94,457.63,205.815M,194.192M,2.7988,19.8342,2.4894
Tu,5/31/94,456.5,145.938M,194.151M,2.8055,19.7475,2.4835
Mo,5/30/94,,,,,19.7834,2.4886
,,,,,,,
Fr,5/27/94,457.33,139.504M,195.647M,2.7646,19.7834,2.4886
Th,5/26/94,457.06,185.527M,199.899M,2.7641,19.7797,2.4873
We,5/25/94,456.34,188.949M,199.246M,2.7684,19.7182,2.4835
Tu,5/24/94,454.81,208.588M,198.704M,2.7772,19.6547,2.4755
Mo,5/23/94,453.2,181.562M,198.515M,2.7842,19.5708,2.4664
,,,,,,,
Fr,5/20/94,454.92,212.08M,199.525M,2.7744,19.6445,2.4746
Th,5/19/94,456.48,218.392M,198.426M,2.7652,19.7122,2.4832
We,5/18/94,453.69,235.944M,198.224M,2.7816,19.4899,2.4691
Tu,5/17/94,449.37,233.941M,182.534M,2.8077,19.2222,2.446
Mo,5/16/94,444.49,171.528M,179.291M,2.8379,19.0013,2.4224
,,,,,,,
Fr,5/13/94,444.14,222.463M,179.76M,2.8752,18.9205,2.4213
Th,5/12/94,443.75,175.559M,179.923M,2.8777,18.8992,2.4186
We,5/11/94,441.49,187.092M,186.527M,2.8922,18.759,2.4054
Tu,5/10/94,446.01,205.196M,193.763M,2.8622,18.9647,2.4303
Mo,5/9/94,442.32,168.38M,196.899M,2.8858,18.824,2.4089
,,,,,,,
Fr,5/6/94,447.82,203.278M,199.519M,2.8495,19.0581,2.4389
Th,5/5/94,451.38,175.734M,201.659M,2.8268,19.2047,2.4577
We,5/4/94,451.72,180.819M,204.17M,2.8296,19.2195,2.4595
Tu,5/3/94,453.03,205.752M,206.586M,2.821,19.3332,2.466
Mo,5/2/94,453.02,196.71M,205.344M,2.8184,20.6644,2.5043
,,,,,,,
Fr,4/29/94,450.91,195.603M,204.082M,2.8307,20.5681,2.4926
Th,4/28/94,449.1,215.359M,203.797M,2.8165,20.4843,2.4819
We,4/27/94,,603k,203.183M,,20.5241,2.5069
Tu,4/26/94,451.87,185.287M,217.296M,2.7992,20.5284,2.5109
Mo,4/25/94,452.71,178.568M,222.197M,2.7924,19.4273,2.5362
,,,,,,,
Fr,4/22/94,447.63,224.9M,227.604M,2.8212,19.1025,2.5017
Th,4/21/94,448.73,274.63M,231.471M,2.8155,19.1478,2.5106
We,4/20/94,441.96,295.623M,231.84M,2.8586,18.8599,2.4794
Tu,4/19/94,442.54,252.246M,225.215M,2.8548,18.8847,2.4826
Mo,4/18/94,442.46,207.677M,221.912M,2.8571,18.9136,2.4821
,,,,,,,
Fr,4/15/94,446.18,235.378M,219.806M,2.8325,19.3727,2.4962
Th,4/14/94,446.38,213.39M,219.47M,2.8312,19.4443,2.4954
We,4/13/94,446.26,217.068M,218.753M,2.831,19.2629,2.51
Tu,4/12/94,447.57,187.115M,218.555M,2.8226,19.6887,2.5174
Mo,4/11/94,449.87,177.777M,216.921M,2.8079,19.8011,2.5303
,,,,,,,
Fr,4/8/94,447.1,191.329M,227.657M,2.8513,19.4288,2.5148
Th,4/7/94,450.88,206.148M,227.977M,2.8274,19.599,2.536
We,4/6/94,448.05,212.304M,227.273M,2.8453,19.4631,2.5201
Tu,4/5/94,448.29,258.8M,226.027M,2.8438,18.86,2.5215
Mo,4/4/94,438.92,259.681M,221.035M,2.9039,18.484,2.4688
,,,,,,,
Fr,4/1/94,,,,,18.6545,2.5073
Th,3/31/94,445.77,282.892M,216.971M,2.8588,18.7789,2.5073
We,3/30/94,445.55,280.178M,211.776M,2.8417,18.7757,2.506
Tu,3/29/94,452.48,196.235M,206.867M,2.8171,19.1148,2.545
Mo,3/28/94,460,202.713M,207.149M,2.771,19.4508,2.5873
,,,,,,,
Fr,3/25/94,460.58,176.08M,206.825M,2.7674,30.8148,2.563
Th,3/24/94,464.35,230.333M,210.09M,2.7437,31.0669,2.584
We,3/23/94,468.54,202.635M,208.334M,2.7189,31.3472,2.6073
Tu,3/22/94,468.8,214.104M,211.415M,2.7174,31.3603,2.6087
Mo,3/21/94,468.54,162.606M,210.846M,2.7189,31.3429,2.6073
,,,,,,,
Fr,3/18/94,471.06,338.823M,211.859M,2.7043,31.5115,2.6213
Th,3/17/94,470.9,196.118M,202.291M,2.7052,31.5007,2.6204
We,3/16/94,469.42,195.595M,207.046M,2.7131,31.3667,2.6122
Tu,3/15/94,467.01,193.607M,207.989M,2.7268,31.2057,2.5988
Mo,3/14/94,467.39,183.93M,207.993M,2.726,31.2311,2.6009
,,,,,,,
Fr,3/11/94,466.44,198.709M,195.849M,2.7313,31.1677,2.5956
Th,3/10/94,463.9,204.969M,196.544M,2.7461,30.9979,2.5815
We,3/9/94,467.06,206.548M,198.925M,2.7273,31.2091,2.599
Tu,3/8/94,465.88,200.463M,198.635M,2.7294,31.1303,2.5925
Mo,3/7/94,466.91,197.856M,198.322M,2.723,31.1991,2.5982
,,,,,,,
Fr,3/4/94,464.74,225.047M,196.515M,2.7349,31.0541,2.5861
Th,3/3/94,463.01,203.997M,191.172M,2.7448,30.9381,2.5765
We,3/2/94,464.81,248.85M,192.245M,2.734,31.0584,2.5865
Tu,3/1/94,464.44,205.566M,189.505M,2.7324,31.0336,2.5845
Mo,2/28/94,467.14,177.8M,189.406M,2.7277,31.2141,2.5995
,,,,,,,
Fr,2/25/94,466.07,195.303M,193.701M,2.7366,31.1298,2.5935
Th,2/24/94,464.26,267.451M,197.756M,2.7469,31.0075,2.5835
We,2/23/94,470.69,209.742M,193.7M,2.7093,31.437,2.6192
Tu,2/22/94,471.46,193.667M,194.028M,2.7042,31.4884,2.6235
Mo,2/21/94,,1.764M,195.674M,,31.2366,2.6026
,,,,,,,
Fr,2/18/94,467.69,209.14M,209.59M,2.7252,31.2366,2.6026
Th,2/17/94,470.34,240.683M,209.304M,2.7088,31.4136,2.6173
We,2/16/94,472.79,202.192M,208.167M,2.6947,31.5882,2.6296
Tu,2/15/94,472.52,195.769M,209.62M,2.6959,31.5702,2.6281
Mo,2/14/94,470.23,170.753M,212.664M,2.7088,31.4172,2.6154
,,,,,,,
Fr,2/11/94,470.18,144.902M,215.142M,2.7083,31.405,2.6191
Th,2/10/94,468.93,220.096M,221.924M,2.7154,31.3214,2.6121
We,2/9/94,472.77,207.741M,220.968M,2.6943,31.5779,2.6335
Tu,2/8/94,471.05,204.084M,222.826M,2.703,31.463,2.6239
Mo,2/7/94,471.76,242.236M,223.844M,2.6988,31.2945,2.6279
