Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Fr,11/9/07,2034.3,629.707M,518.888M,0.4608,29.5326,4.719
Th,11/8/07,2106.16,747.196M,513.476M,0.4444,30.5764,4.8857
We,11/7/07,2169.43,533.639M,490.688M,0.4314,31.495,5.0325
Tu,11/6/07,2223.97,539.58M,490.209M,0.4198,32.287,5.159
Mo,11/5/07,2200.48,410.752M,483.682M,0.4243,31.9472,5.1045
,,,,,,,
Fr,11/2/07,2213.86,463.95M,484.364M,0.4203,32.1425,5.1356
Th,11/1/07,2197.07,472.368M,480.621M,0.4222,31.8982,5.0966
We,10/31/07,2238.98,516.949M,480.772M,0.4143,32.5067,5.1938
Tu,10/30/07,2207.61,405.184M,468.079M,0.4202,32.0513,5.1211
Mo,10/29/07,2203.42,403.764M,466.287M,0.4192,31.9856,5.1147
,,,,,,,
Fr,10/26/07,2194.59,530.039M,459.482M,0.4209,31.8574,5.0942
Th,10/25/07,2161.52,578.75M,449.292M,0.4274,31.3773,5.0174
We,10/24/07,2188.59,602.947M,430.935M,0.4221,31.7703,5.0803
Tu,10/23/07,2205.18,553.619M,412.186M,0.4197,32.0111,5.1188
Mo,10/22/07,2157.45,394.877M,395.289M,0.429,31.3183,5.008
,,,,,,,
Fr,10/19/07,2131.08,548.532M,393.759M,0.4343,30.9355,4.9468
Th,10/18/07,2187.52,405.366M,379.737M,0.4231,31.7544,5.0781
We,10/17/07,2179.14,526.457M,374.504M,0.4248,31.6328,5.0587
Tu,10/16/07,2151.14,441.682M,366.606M,0.4303,31.2263,4.9937
Mo,10/15/07,2158.92,420.97M,362.458M,0.4285,31.3393,5.0117
,,,,,,,
Fr,10/12/07,2177.99,407.813M,359.915M,0.4247,31.6161,5.0562
Th,10/11/07,2140.92,474.628M,374.619M,0.4321,31.078,4.9701
We,10/10/07,2176.98,326.561M,367.561M,0.4249,31.6029,5.0525
Tu,10/9/07,2171.21,378.3M,376.864M,0.4258,31.5191,5.0391
Mo,10/8/07,2163.26,301.686M,382.778M,0.4274,31.4045,5.0217
,,,,,,,
Fr,10/5/07,2149.67,377.193M,382.819M,0.4296,31.2064,4.9901
Th,10/4/07,2105.56,303.389M,381.086M,0.4386,30.5661,4.8877
We,10/3/07,2103.01,321.715M,385.487M,0.4392,30.5291,4.8818
Tu,10/2/07,2115.89,300.16M,393.206M,0.4365,30.716,4.9117
Mo,10/1/07,2116.97,371.93M,398.304M,0.4511,30.7317,4.9142
,,,,,,,
Fr,9/28/07,2091.11,338.205M,400.255M,0.4566,30.3563,4.8542
Th,9/27/07,2096.39,326.868M,405.413M,0.4555,30.433,4.8665
We,9/26/07,2088.38,407.985M,410.78M,0.4572,30.3167,4.8479
Tu,9/25/07,2076.83,379.473M,410.997M,0.4598,30.1474,4.8211
Mo,9/24/07,2057.25,382.825M,412.754M,0.4641,29.8632,4.7756
,,,,,,,
Fr,9/21/07,2049.48,628.375M,410.192M,0.4668,29.7412,4.7576
Th,9/20/07,2032.61,368.75M,393.326M,0.4706,29.4964,4.7184
We,9/19/07,2041.36,466.1M,392.498M,0.4686,29.616,4.7387
Tu,9/18/07,2035.37,467.01M,384.53M,0.47,29.5291,4.7248
Mo,9/17/07,1983.08,302.307M,371.771M,0.4824,28.7682,4.6034
,,,,,,,
Fr,9/14/07,2000.82,351.192M,374.534M,0.4781,29.0255,4.6446
Th,9/13/07,1998.63,369.41M,374.26M,0.4786,28.9938,4.6395
We,9/12/07,1988.96,437.5M,373.395M,0.481,28.8535,4.6171
Tu,9/11/07,1988.98,376.637M,369.704M,0.4806,28.8541,4.6099
Mo,9/10/07,1960.2,401.187M,369.123M,0.4876,28.4366,4.5432
,,,,,,,
Fr,9/7/07,1958.35,415.568M,383.332M,0.4873,28.4098,4.5389
Th,9/6/07,1998.67,407.376M,403.618M,0.4774,28.9889,4.635
We,9/5/07,1994.38,411.249M,407.483M,0.4785,28.9267,4.6228
Tu,9/4/07,2020.51,405.823M,407.744M,0.473,29.3078,4.6494
Mo,9/3/07,,,,,28.8458,4.5762
,,,,,,,
Fr,8/31/07,1988.73,344.396M,407.781M,0.4805,28.8458,4.5762
Th,8/30/07,1963.75,375.391M,423.003M,0.4864,28.4831,4.5057
We,8/29/07,1954.85,356.321M,437.756M,0.4886,28.3015,4.4706
Tu,8/28/07,1899.24,346.581M,454.066M,0.4998,27.4982,4.3522
Mo,8/27/07,1947.49,275.627M,465.695M,0.4874,28.1968,4.4628
,,,,,,,
Fr,8/24/07,1961.38,343.745M,481.91M,0.484,28.3979,4.4946
Th,8/23/07,1931.88,347.083M,494.704M,0.4913,27.9706,4.427
We,8/22/07,1936.77,356.441M,504M,0.4901,28.093,4.4415
Tu,8/21/07,1910.99,382.139M,520.433M,0.4935,27.6826,4.3778
Mo,8/20/07,1893.05,367.916M,533.173M,0.4973,27.4203,4.3378
,,,,,,,
Fr,8/17/07,1888.78,614.325M,539.839M,0.4984,27.3627,4.328
Th,8/16/07,1846.09,719.857M,532.974M,0.5099,26.7436,4.2315
We,8/15/07,1864.92,465.355M,532.718M,0.504,27.0156,4.2836
Tu,8/14/07,1901.32,415.163M,533.714M,0.4937,27.4946,4.4123
Mo,8/13/07,1934.41,406.378M,539.081M,0.4828,27.989,4.4174
,,,,,,,
Fr,8/10/07,1925.14,572.717M,537.769M,0.4813,27.8546,4.3962
Th,8/9/07,1936.76,596.696M,536.406M,0.4777,28.024,4.4228
We,8/8/07,1987.34,600.971M,528.759M,0.4656,30.5607,4.6534
Tu,8/7/07,1961.64,521.012M,520.231M,0.4694,30.1654,4.5932
Mo,8/6/07,1954.37,518.857M,515.944M,0.4704,30.0537,4.5762
,,,,,,,
Fr,8/3/07,1918.56,535.643M,503.346M,0.4792,29.503,4.4923
Th,8/2/07,1966.6,486.524M,491.603M,0.466,30.2417,4.6048
We,8/1/07,1945.08,602.937M,489.271M,0.4711,29.911,4.5544
Tu,7/31/07,1932.06,573.242M,473.352M,0.4739,29.7108,4.5239
Mo,7/30/07,1973.93,467.9M,465.212M,0.4639,30.3547,4.622
,,,,,,,
Fr,7/27/07,1956.19,511.363M,457.32M,0.465,30.0819,4.5804
Th,7/26/07,1986.6,716.014M,443.139M,0.4579,30.5495,4.6517
We,7/25/07,2011.14,480.294M,418.28M,0.4523,30.9269,4.7091
Tu,7/24/07,2000.55,495.66M,399.76M,0.4545,30.764,4.6843
Mo,7/23/07,2036.33,386.702M,387.933M,0.4465,31.3143,4.7681
,,,,,,,
Fr,7/20/07,2035.88,552.276M,389.733M,0.4466,31.3076,4.767
Th,7/19/07,2052.99,481.993M,380.142M,0.4429,31.5707,4.8071
We,7/18/07,2037.98,473.053M,375.294M,0.4461,31.34,4.772
Tu,7/17/07,2041.78,456.702M,372.718M,0.4453,31.3984,4.7809
Mo,7/16/07,2028.02,329.885M,368.664M,0.4483,31.1868,4.7486
,,,,,,,
Fr,7/13/07,2032.16,359.503M,379.964M,0.4474,31.2211,4.7599
Th,7/12/07,2021.03,451.545M,385.002M,0.4499,31.0501,4.7338
We,7/11/07,1984.08,364.153M,381.333M,0.4624,30.4236,4.6497
Tu,7/10/07,1971.89,451.131M,383.669M,0.464,30.2367,4.6211
Mo,7/9/07,1989.2,349.522M,375.657M,0.46,30.5021,4.6617
,,,,,,,
Fr,7/6/07,1988.31,298.654M,392.96M,0.4602,30.5361,4.6595
Th,7/5/07,1981.06,343.126M,399.567M,0.4619,30.4249,4.6425
We,7/4/07,,,,,30.1813,4.6054
Tu,7/3/07,1965.2,202.491M,406.246M,0.4656,30.1813,4.6054
Mo,7/2/07,1954.12,318.251M,419.511M,0.4683,30.0095,4.5794
,,,,,,,
Fr,6/29/07,1934.1,413.712M,420.108M,0.4731,29.5049,4.5367
Th,6/28/07,1931.67,408.413M,419.187M,0.4737,29.4679,4.531
We,6/27/07,1933.06,409.272M,424.886M,0.4734,29.4891,4.5343
Tu,6/26/07,1908.64,434.403M,423.431M,0.4794,29.1166,4.477
Mo,6/25/07,1912.9,395.899M,424.254M,0.4783,29.1815,4.487
,,,,,,,
Fr,6/22/07,1921.94,499.391M,419.801M,0.4761,29.3195,4.5082
Th,6/21/07,1941.32,435.069M,409.212M,0.4713,29.6152,4.5537
We,6/20/07,1922.12,396.506M,410.368M,0.476,29.3223,4.5086
Tu,6/19/07,1941.75,399.192M,412.129M,0.4712,29.6218,4.5547
Mo,6/18/07,1944.37,330.953M,408.26M,0.4706,29.6617,4.5608
,,,,,,,
Fr,6/15/07,1942.41,609.073M,405.911M,0.472,29.6318,4.5562
Th,6/14/07,1924.54,397.752M,399.369M,0.4764,29.3597,4.5143
We,6/13/07,1913.87,443.31M,398.956M,0.4789,29.1969,4.4906
Tu,6/12/07,1890.67,401.462M,393.015M,0.4848,28.843,4.4293
Mo,6/11/07,1901.96,327.214M,389.811M,0.4815,29.0152,4.4558
,,,,,,,
Fr,6/8/07,1906.26,399.899M,397.312M,0.4804,29.081,4.4658
Th,6/7/07,1882.17,493.895M,396.01M,0.4861,28.7138,4.4111
We,6/6/07,1914.85,387.443M,391.242M,0.4778,29.2124,4.4877
Tu,6/5/07,1932.35,446.752M,394.347M,0.4732,29.4802,4.5287
Mo,6/4/07,1933.73,329.107M,390.417M,0.4746,29.5129,4.5325
,,,,,,,
Fr,6/1/07,1928.26,340.556M,390.815M,0.4786,29.389,4.5105
Th,5/31/07,1928.19,452.411M,396.972M,0.4756,29.3879,4.3738
We,5/30/07,1918.08,422.915M,395.494M,0.4781,29.1902,4.4893
Tu,5/29/07,1899.79,341.165M,391.394M,0.4798,28.8539,4.4553
Mo,5/28/07,,,,,28.6941,4.4305
,,,,,,,
Fr,5/25/07,1889.25,295.715M,389.496M,0.4825,28.6942,4.4305
Th,5/24/07,1874.6,510.94M,400.07M,0.4862,28.4729,4.3962
We,5/23/07,1904.41,391.558M,394.312M,0.4786,28.9332,4.3416
Tu,5/22/07,1916.45,354.19M,395.219M,0.4756,29.0315,4.3766
Mo,5/21/07,1911.16,353.408M,404.847M,0.4769,28.9476,4.3647
,,,,,,,
Fr,5/18/07,1896.93,439.727M,408.566M,0.4805,28.7322,4.3322
Th,5/17/07,1884.68,380.372M,408.507M,0.4836,28.5466,4.3043
We,5/16/07,1891.57,422.365M,418.752M,0.4819,28.6297,4.3169
Tu,5/15/07,1871.79,434.024M,429.942M,0.4861,28.5753,4.2873
